HP:0000001	{'id': 'HP:0000001', 'label': 'All'}
HP:0000128	{'id': 'HP:0000128', 'label': 'Renal potassium wasting'}
HP:0008684	{'id': 'HP:0008684', 'label': 'Aplasia/hypoplasia of the uterus'}
HP:0012888	{'id': 'HP:0012888', 'label': 'Abnormality of the uterine cervix'}
HP:0031105	{'id': 'HP:0031105', 'label': 'Abnormal uterus morphology'}
HP:0000131	{'id': 'HP:0000131', 'label': 'Uterine leiomyoma'}
HP:0000132	{'id': 'HP:0000132', 'label': 'Menorrhagia'}
HP:0000133	{'id': 'HP:0000133', 'label': 'Gonadal dysgenesis'}
HP:0008668	{'id': 'HP:0008668', 'label': 'Gonadal dysgenesis, male'}
HP:0008723	{'id': 'HP:0008723', 'label': 'Gonadal dysgenesis with female appearance, male'}
HP:0000134	{'id': 'HP:0000134', 'label': 'Female hypogonadism'}
HP:0000815	{'id': 'HP:0000815', 'label': 'Hypergonadotropic hypogonadism'}
HP:0000136	{'id': 'HP:0000136', 'label': 'Bifid uterus'}
HP:0031065	{'id': 'HP:0031065', 'label': 'Abnormal ovarian morphology'}
HP:0031066	{'id': 'HP:0031066', 'label': 'Abnormal ovarian physiology'}
HP:0100615	{'id': 'HP:0100615', 'label': 'Ovarian neoplasm'}
HP:0000138	{'id': 'HP:0000138', 'label': 'Ovarian cyst'}
HP:0000147	{'id': 'HP:0000147', 'label': 'Polycystic ovaries'}
HP:0012886	{'id': 'HP:0012886', 'label': 'Hemorrhagic ovarian cyst'}
HP:0012887	{'id': 'HP:0012887', 'label': 'Ovarian serous cystadenoma'}
HP:0025274	{'id': 'HP:0025274', 'label': 'Ovarian dermoid cyst'}
HP:0030425	{'id': 'HP:0030425', 'label': 'Calcified ovarian cyst'}
HP:0000139	{'id': 'HP:0000139', 'label': 'Uterine prolapse'}
HP:0000140	{'id': 'HP:0000140', 'label': 'Abnormality of the menstrual cycle'}
HP:0000141	{'id': 'HP:0000141', 'label': 'Amenorrhea'}
HP:0000858	{'id': 'HP:0000858', 'label': 'Irregular menstruation'}
HP:0000876	{'id': 'HP:0000876', 'label': 'Oligomenorrhea'}
HP:0012569	{'id': 'HP:0012569', 'label': 'Delayed menarche'}
HP:0100608	{'id': 'HP:0100608', 'label': 'Metrorrhagia'}
HP:0400007	{'id': 'HP:0400007', 'label': 'Polymenorrhea'}
HP:0400008	{'id': 'HP:0400008', 'label': 'Menometrorrhagia'}
HP:0000786	{'id': 'HP:0000786', 'label': 'Primary amenorrhea'}
HP:0000869	{'id': 'HP:0000869', 'label': 'Secondary amenorrhea'}
HP:0000148	{'id': 'HP:0000148', 'label': 'Vaginal atresia'}
HP:0001153	{'id': 'HP:0001153', 'label': 'Septate vagina'}
HP:0004320	{'id': 'HP:0004320', 'label': 'Vaginal fistula'}
HP:0011026	{'id': 'HP:0011026', 'label': 'Aplasia/Hypoplasia of the vagina'}
HP:0025416	{'id': 'HP:0025416', 'label': 'Vaginal stricture'}
HP:0025485	{'id': 'HP:0025485', 'label': 'Vaginal adenosis'}
HP:0030010	{'id': 'HP:0030010', 'label': 'Hydrometrocolpos'}
HP:0030011	{'id': 'HP:0030011', 'label': 'Imperforate hymen'}
HP:0030161	{'id': 'HP:0030161', 'label': 'Vaginal pruritus'}
HP:0030683	{'id': 'HP:0030683', 'label': 'Vaginitis'}
HP:0030711	{'id': 'HP:0030711', 'label': 'Hydrocolpos'}
HP:0031088	{'id': 'HP:0031088', 'label': 'Vaginal dryness'}
HP:0031923	{'id': 'HP:0031923', 'label': 'Hematocolpos'}
HP:0032565	{'id': 'HP:0032565', 'label': 'Vaginal mucosal ulceration'}
HP:0040314	{'id': 'HP:0040314', 'label': 'Blind vagina'}
HP:0100650	{'id': 'HP:0100650', 'label': 'Vaginal neoplasm'}
HP:0100672	{'id': 'HP:0100672', 'label': 'Vaginal hernia'}
HP:0100779	{'id': 'HP:0100779', 'label': 'Urogenital sinus anomaly'}
HP:0000143	{'id': 'HP:0000143', 'label': 'Rectovaginal fistula'}
HP:0000789	{'id': 'HP:0000789', 'label': 'Infertility'}
HP:0000868	{'id': 'HP:0000868', 'label': 'Decreased fertility in females'}
HP:0012041	{'id': 'HP:0012041', 'label': 'Decreased fertility in males'}
HP:0000145	{'id': 'HP:0000145', 'label': 'Transverse vaginal septum'}
HP:0008675	{'id': 'HP:0008675', 'label': 'Enlarged polycystic ovaries'}
HP:0000149	{'id': 'HP:0000149', 'label': 'Ovarian gonadoblastoma'}
HP:0000150	{'id': 'HP:0000150', 'label': 'Gonadoblastoma'}
HP:0000151	{'id': 'HP:0000151', 'label': 'Aplasia of the uterus'}
HP:0000234	{'id': 'HP:0000234', 'label': 'Abnormality of the head'}
HP:0000464	{'id': 'HP:0000464', 'label': 'Abnormality of the neck'}
HP:0000153	{'id': 'HP:0000153', 'label': 'Abnormality of the mouth'}
HP:0031815	{'id': 'HP:0031815', 'label': 'Abnormal oral physiology'}
HP:0031816	{'id': 'HP:0031816', 'label': 'Abnormal oral morphology'}
HP:0000154	{'id': 'HP:0000154', 'label': 'Wide mouth'}
HP:0000155	{'id': 'HP:0000155', 'label': 'Oral ulcer'}
HP:0000157	{'id': 'HP:0000157', 'label': 'Abnormality of the tongue'}
HP:0030809	{'id': 'HP:0030809', 'label': 'Abnormal tongue morphology'}
HP:0030810	{'id': 'HP:0030810', 'label': 'Abnormal tongue physiology'}
HP:0040315	{'id': 'HP:0040315', 'label': 'Tongue edema'}
HP:0100648	{'id': 'HP:0100648', 'label': 'Neoplasm of the tongue'}
HP:0000158	{'id': 'HP:0000158', 'label': 'Macroglossia'}
HP:0030284	{'id': 'HP:0030284', 'label': 'Triangular tongue'}
HP:0100875	{'id': 'HP:0100875', 'label': 'Hemimacroglossia'}
HP:0000159	{'id': 'HP:0000159', 'label': 'Abnormal lip morphology'}
HP:0000177	{'id': 'HP:0000177', 'label': 'Abnormality of upper lip'}
HP:0000178	{'id': 'HP:0000178', 'label': 'Abnormality of lower lip'}
HP:0000214	{'id': 'HP:0000214', 'label': 'Lip telangiectasia'}
HP:0000233	{'id': 'HP:0000233', 'label': 'Thin vermilion border'}
HP:0010798	{'id': 'HP:0010798', 'label': 'Lip freckle'}
HP:0012471	{'id': 'HP:0012471', 'label': 'Thick vermilion border'}
HP:0012472	{'id': 'HP:0012472', 'label': 'Eclabion'}
HP:0031244	{'id': 'HP:0031244', 'label': 'Swollen lip'}
HP:0031250	{'id': 'HP:0031250', 'label': 'Lip fissure'}
HP:0031486	{'id': 'HP:0031486', 'label': 'Vascular malformation of the lip'}
HP:0032453	{'id': 'HP:0032453', 'label': 'Abnormal lip pigmentation'}
HP:0040181	{'id': 'HP:0040181', 'label': 'Chapped lip'}
HP:0100267	{'id': 'HP:0100267', 'label': 'Lip pit'}
HP:0100604	{'id': 'HP:0100604', 'label': 'Neoplasm of the lip'}
HP:0100788	{'id': 'HP:0100788', 'label': 'Fused lips'}
HP:0100825	{'id': 'HP:0100825', 'label': 'Cheilitis'}
HP:0000160	{'id': 'HP:0000160', 'label': 'Narrow mouth'}
HP:0000161	{'id': 'HP:0000161', 'label': 'Median cleft lip'}
HP:0008501	{'id': 'HP:0008501', 'label': 'Median cleft lip and palate'}
HP:0000162	{'id': 'HP:0000162', 'label': 'Glossoptosis'}
HP:0000163	{'id': 'HP:0000163', 'label': 'Abnormal oral cavity morphology'}
HP:0000164	{'id': 'HP:0000164', 'label': 'Abnormality of the dentition'}
HP:0000174	{'id': 'HP:0000174', 'label': 'Abnormal palate morphology'}
HP:0000190	{'id': 'HP:0000190', 'label': 'Abnormal oral frenulum morphology'}
HP:0000202	{'id': 'HP:0000202', 'label': 'Oral cleft'}
HP:0006477	{'id': 'HP:0006477', 'label': 'Abnormality of the alveolar ridges'}
HP:0010286	{'id': 'HP:0010286', 'label': 'Abnormal salivary gland morphology'}
HP:0011337	{'id': 'HP:0011337', 'label': 'Abnormality of mouth size'}
HP:0011338	{'id': 'HP:0011338', 'label': 'Abnormality of mouth shape'}
HP:0011830	{'id': 'HP:0011830', 'label': 'Abnormal oral mucosa morphology'}
HP:0100649	{'id': 'HP:0100649', 'label': 'Neoplasm of the oral cavity'}
HP:0410012	{'id': 'HP:0410012', 'label': 'Abnormal mouth floor morphology'}
HP:3000003	{'id': 'HP:3000003', 'label': 'Abnormal mandibular ramus morphology'}
HP:0000676	{'id': 'HP:0000676', 'label': 'Abnormality of the incisor'}
HP:0000692	{'id': 'HP:0000692', 'label': 'Misalignment of teeth'}
HP:0000700	{'id': 'HP:0000700', 'label': 'Periapical bone loss'}
HP:0000704	{'id': 'HP:0000704', 'label': 'Periodontitis'}
HP:0006292	{'id': 'HP:0006292', 'label': 'Abnormality of dental eruption'}
HP:0006326	{'id': 'HP:0006326', 'label': 'Buried teeth encased in mucopolysaccharide'}
HP:0006480	{'id': 'HP:0006480', 'label': 'Premature loss of teeth'}
HP:0006481	{'id': 'HP:0006481', 'label': 'Abnormality of primary teeth'}
HP:0006482	{'id': 'HP:0006482', 'label': 'Abnormality of dental morphology'}
HP:0006483	{'id': 'HP:0006483', 'label': 'Abnormal number of teeth'}
HP:0011061	{'id': 'HP:0011061', 'label': 'Abnormality of dental structure'}
HP:0011076	{'id': 'HP:0011076', 'label': 'Abnormality of premolar'}
HP:0011077	{'id': 'HP:0011077', 'label': 'Abnormality of molar'}
HP:0011078	{'id': 'HP:0011078', 'label': 'Abnormality of canine'}
HP:0025124	{'id': 'HP:0025124', 'label': 'Fragile teeth'}
HP:0040079	{'id': 'HP:0040079', 'label': 'Irregular dentition'}
HP:0100612	{'id': 'HP:0100612', 'label': 'Odontogenic neoplasm'}
HP:0410026	{'id': 'HP:0410026', 'label': 'Abnormality of the periodontium'}
HP:0000166	{'id': 'HP:0000166', 'label': 'Severe periodontitis'}
HP:0000168	{'id': 'HP:0000168', 'label': 'Abnormality of the gingiva'}
HP:0000169	{'id': 'HP:0000169', 'label': 'Gingival fibromatosis'}
HP:0000212	{'id': 'HP:0000212', 'label': 'Gingival overgrowth'}
HP:0000222	{'id': 'HP:0000222', 'label': 'Gingival hyperkeratosis'}
HP:0000225	{'id': 'HP:0000225', 'label': 'Gingival bleeding'}
HP:0000230	{'id': 'HP:0000230', 'label': 'Gingivitis'}
HP:0012292	{'id': 'HP:0012292', 'label': 'Fusion of gums'}
HP:0025141	{'id': 'HP:0025141', 'label': 'Gingival calcification'}
HP:0030690	{'id': 'HP:0030690', 'label': 'Gingival cleft'}
HP:0030816	{'id': 'HP:0030816', 'label': 'Gingival recession'}
HP:0000171	{'id': 'HP:0000171', 'label': 'Microglossia'}
HP:0000172	{'id': 'HP:0000172', 'label': 'Abnormality of the uvula'}
HP:0000193	{'id': 'HP:0000193', 'label': 'Bifid uvula'}
HP:0010293	{'id': 'HP:0010293', 'label': 'Aplasia/Hypoplasia of the uvula'}
HP:0010809	{'id': 'HP:0010809', 'label': 'Broad uvula'}
HP:0010810	{'id': 'HP:0010810', 'label': 'Long uvula'}
HP:0010811	{'id': 'HP:0010811', 'label': 'Narrow uvula'}
HP:0430017	{'id': 'HP:0430017', 'label': 'Abnormality of uvular muscle'}
HP:0000189	{'id': 'HP:0000189', 'label': 'Narrow palate'}
HP:0000218	{'id': 'HP:0000218', 'label': 'High palate'}
HP:0002707	{'id': 'HP:0002707', 'label': 'Palate telangiectasia'}
HP:0002708	{'id': 'HP:0002708', 'label': 'Prominent median palatal raphe'}
HP:0010291	{'id': 'HP:0010291', 'label': 'Prominent palatine ridges'}
HP:0010294	{'id': 'HP:0010294', 'label': 'Palate fistula'}
HP:0031089	{'id': 'HP:0031089', 'label': 'Palatal edema'}
HP:0100736	{'id': 'HP:0100736', 'label': 'Abnormal soft palate morphology'}
HP:0100737	{'id': 'HP:0100737', 'label': 'Abnormal hard palate morphology'}
HP:0000175	{'id': 'HP:0000175', 'label': 'Cleft palate'}
HP:0000185	{'id': 'HP:0000185', 'label': 'Cleft soft palate'}
HP:0009099	{'id': 'HP:0009099', 'label': 'Median cleft palate'}
HP:0100338	{'id': 'HP:0100338', 'label': 'Non-midline cleft palate'}
HP:0410005	{'id': 'HP:0410005', 'label': 'Cleft hard palate'}
HP:0410031	{'id': 'HP:0410031', 'label': 'Submucous cleft of soft and hard palate'}
HP:0000176	{'id': 'HP:0000176', 'label': 'Submucous cleft hard palate'}
HP:0000188	{'id': 'HP:0000188', 'label': 'Short upper lip'}
HP:0000204	{'id': 'HP:0000204', 'label': 'Cleft upper lip'}
HP:0000288	{'id': 'HP:0000288', 'label': 'Abnormality of the philtrum'}
HP:0011339	{'id': 'HP:0011339', 'label': 'Abnormality of upper lip vermillion'}
HP:0011341	{'id': 'HP:0011341', 'label': 'Long upper lip'}
HP:0040295	{'id': 'HP:0040295', 'label': 'Duplication of the upper lip'}
HP:0100268	{'id': 'HP:0100268', 'label': 'Upper lip pit'}
HP:0000179	{'id': 'HP:0000179', 'label': 'Thick lower lip vermilion'}
HP:0000196	{'id': 'HP:0000196', 'label': 'Lower lip pit'}
HP:0000232	{'id': 'HP:0000232', 'label': 'Everted lower lip vermilion'}
HP:0002055	{'id': 'HP:0002055', 'label': 'Curved linear dimple below the lower lip'}
HP:0010281	{'id': 'HP:0010281', 'label': 'Cleft lower lip'}
HP:0010282	{'id': 'HP:0010282', 'label': 'Thin lower lip vermilion'}
HP:0000180	{'id': 'HP:0000180', 'label': 'Lobulated tongue'}
HP:0000182	{'id': 'HP:0000182', 'label': 'Movement abnormality of the tongue'}
HP:0000183	{'id': 'HP:0000183', 'label': 'Difficulty in tongue movements'}
HP:0011819	{'id': 'HP:0011819', 'label': 'Submucous cleft soft palate'}
HP:0000187	{'id': 'HP:0000187', 'label': 'Broad alveolar ridges'}
HP:0000216	{'id': 'HP:0000216', 'label': 'Broad secondary alveolar ridge'}
HP:0002705	{'id': 'HP:0002705', 'label': 'High, narrow palate'}
HP:0000191	{'id': 'HP:0000191', 'label': 'Accessory oral frenulum'}
HP:0000200	{'id': 'HP:0000200', 'label': 'Short lingual frenulum'}
HP:0010296	{'id': 'HP:0010296', 'label': 'Ankyloglossia'}
HP:0000194	{'id': 'HP:0000194', 'label': 'Open mouth'}
HP:0200096	{'id': 'HP:0200096', 'label': 'Triangular-shaped open mouth'}
HP:0000197	{'id': 'HP:0000197', 'label': 'Abnormal parotid gland morphology'}
HP:0000198	{'id': 'HP:0000198', 'label': 'Absence of Stensen duct'}
HP:0009740	{'id': 'HP:0009740', 'label': 'Aplasia of the parotid gland'}
HP:0011801	{'id': 'HP:0011801', 'label': 'Enlargement of parotid gland'}
HP:0011850	{'id': 'HP:0011850', 'label': 'Parotitis'}
HP:0000199	{'id': 'HP:0000199', 'label': 'Tongue nodules'}
HP:0000201	{'id': 'HP:0000201', 'label': 'Pierre-Robin sequence'}
HP:0410003	{'id': 'HP:0410003', 'label': 'Cleft maxillary alveolus'}
HP:0410030	{'id': 'HP:0410030', 'label': 'Cleft lip'}
HP:0009101	{'id': 'HP:0009101', 'label': 'Submucous cleft lip'}
HP:0011340	{'id': 'HP:0011340', 'label': 'Incomplete cleft of the upper lip'}
HP:0100335	{'id': 'HP:0100335', 'label': 'Non-midline cleft lip'}
HP:0000205	{'id': 'HP:0000205', 'label': 'Pursed lips'}
HP:0000346	{'id': 'HP:0000346', 'label': 'Whistling appearance'}
HP:0000206	{'id': 'HP:0000206', 'label': 'Glossitis'}
HP:0000207	{'id': 'HP:0000207', 'label': 'Triangular mouth'}
HP:0000211	{'id': 'HP:0000211', 'label': 'Trismus'}
HP:0000215	{'id': 'HP:0000215', 'label': 'Thick upper lip vermilion'}
HP:0000217	{'id': 'HP:0000217', 'label': 'Xerostomia'}
HP:0000219	{'id': 'HP:0000219', 'label': 'Thin upper lip vermilion'}
HP:0000220	{'id': 'HP:0000220', 'label': 'Velopharyngeal insufficiency'}
HP:0000221	{'id': 'HP:0000221', 'label': 'Furrowed tongue'}
HP:0002711	{'id': 'HP:0002711', 'label': 'Exaggerated median tongue furrow'}
HP:0000223	{'id': 'HP:0000223', 'label': 'Abnormality of taste sensation'}
HP:0000224	{'id': 'HP:0000224', 'label': 'Hypogeusia'}
HP:0031249	{'id': 'HP:0031249', 'label': 'Parageusia'}
HP:0041051	{'id': 'HP:0041051', 'label': 'Ageusia'}
HP:0000227	{'id': 'HP:0000227', 'label': 'Tongue telangiectasia'}
HP:0000228	{'id': 'HP:0000228', 'label': 'Oral cavity telangiectasia'}
HP:0007428	{'id': 'HP:0007428', 'label': 'Telangiectasia of the oral mucosa'}
HP:0000271	{'id': 'HP:0000271', 'label': 'Abnormality of the face'}
HP:0000929	{'id': 'HP:0000929', 'label': 'Abnormal skull morphology'}
HP:0001965	{'id': 'HP:0001965', 'label': 'Abnormal scalp morphology'}
HP:0031178	{'id': 'HP:0031178', 'label': 'Fixed head retroflexion'}
HP:0041053	{'id': 'HP:0041053', 'label': 'Fractured head'}
HP:3000036	{'id': 'HP:3000036', 'label': 'Abnormality of head blood vessel'}
HP:0000235	{'id': 'HP:0000235', 'label': 'Abnormality of the fontanelles or cranial sutures'}
HP:0011328	{'id': 'HP:0011328', 'label': 'Abnormality of fontanelles'}
HP:0011329	{'id': 'HP:0011329', 'label': 'Abnormality of cranial sutures'}
HP:0000236	{'id': 'HP:0000236', 'label': 'Abnormality of the anterior fontanelle'}
HP:0000237	{'id': 'HP:0000237', 'label': 'Small anterior fontanelle'}
HP:0000260	{'id': 'HP:0000260', 'label': 'Wide anterior fontanel'}
HP:0001476	{'id': 'HP:0001476', 'label': 'Delayed closure of the anterior fontanelle'}
HP:0005498	{'id': 'HP:0005498', 'label': 'Midline skin dimples over anterior/posterior fontanelles'}
HP:0008491	{'id': 'HP:0008491', 'label': 'Premature anterior fontanel closure'}
HP:0000238	{'id': 'HP:0000238', 'label': 'Hydrocephalus'}
HP:0001334	{'id': 'HP:0001334', 'label': 'Communicating hydrocephalus'}
HP:0002343	{'id': 'HP:0002343', 'label': 'Normal pressure hydrocephalus'}
HP:0006882	{'id': 'HP:0006882', 'label': 'Severe hydrocephalus'}
HP:0010953	{'id': 'HP:0010953', 'label': 'Noncommunicating hydrocephalus'}
HP:0000239	{'id': 'HP:0000239', 'label': 'Large fontanelles'}
HP:0004491	{'id': 'HP:0004491', 'label': 'Large posterior fontanelle'}
HP:0004492	{'id': 'HP:0004492', 'label': 'Widely patent fontanelles and sutures'}
HP:0000240	{'id': 'HP:0000240', 'label': 'Abnormality of skull size'}
HP:0040194	{'id': 'HP:0040194', 'label': 'Increased head circumference'}
HP:0040195	{'id': 'HP:0040195', 'label': 'Decreased head circumference'}
HP:0000242	{'id': 'HP:0000242', 'label': 'Parietal bossing'}
HP:0000243	{'id': 'HP:0000243', 'label': 'Trigonocephaly'}
HP:0000244	{'id': 'HP:0000244', 'label': 'Brachyturricephaly'}
HP:0000245	{'id': 'HP:0000245', 'label': 'Abnormal paranasal sinus morphology'}
HP:0000246	{'id': 'HP:0000246', 'label': 'Sinusitis'}
HP:0002687	{'id': 'HP:0002687', 'label': 'Abnormality of frontal sinus'}
HP:0009120	{'id': 'HP:0009120', 'label': 'Aplasia/Hypoplasia involving the sinuses'}
HP:0010540	{'id': 'HP:0010540', 'label': 'Advanced pneumatization of cranial sinuses'}
HP:0030072	{'id': 'HP:0030072', 'label': 'Paranasal sinus neoplasm'}
HP:0430022	{'id': 'HP:0430022', 'label': 'Abnormality of the sphenoid sinus'}
HP:0430023	{'id': 'HP:0430023', 'label': 'Abnormality of the maxillary sinus'}
HP:3000040	{'id': 'HP:3000040', 'label': 'Abnormality of ethmoid sinus'}
HP:0000255	{'id': 'HP:0000255', 'label': 'Acute sinusitis'}
HP:0011108	{'id': 'HP:0011108', 'label': 'Recurrent sinusitis'}
HP:0011109	{'id': 'HP:0011109', 'label': 'Chronic sinusitis'}
HP:0000248	{'id': 'HP:0000248', 'label': 'Brachycephaly'}
HP:0004487	{'id': 'HP:0004487', 'label': 'Acrobrachycephaly'}
HP:0000250	{'id': 'HP:0000250', 'label': 'Dense calvaria'}
HP:0000252	{'id': 'HP:0000252', 'label': 'Microcephaly'}
HP:0005484	{'id': 'HP:0005484', 'label': 'Postnatal microcephaly'}
HP:0011451	{'id': 'HP:0011451', 'label': 'Congenital microcephaly'}
HP:0000253	{'id': 'HP:0000253', 'label': 'Progressive microcephaly'}
HP:0000256	{'id': 'HP:0000256', 'label': 'Macrocephaly'}
HP:0004481	{'id': 'HP:0004481', 'label': 'Progressive macrocephaly'}
HP:0004482	{'id': 'HP:0004482', 'label': 'Relative macrocephaly'}
HP:0004488	{'id': 'HP:0004488', 'label': 'Macrocephaly at birth'}
HP:0005490	{'id': 'HP:0005490', 'label': 'Postnatal macrocephaly'}
HP:0000262	{'id': 'HP:0000262', 'label': 'Turricephaly'}
HP:0000263	{'id': 'HP:0000263', 'label': 'Oxycephaly'}
HP:0000264	{'id': 'HP:0000264', 'label': 'Abnormality of the mastoid'}
HP:0000265	{'id': 'HP:0000265', 'label': 'Mastoiditis'}
HP:0005906	{'id': 'HP:0005906', 'label': 'Delayed pneumatization of the mastoid process'}
HP:0010724	{'id': 'HP:0010724', 'label': 'Advanced pneumatization of the mastoid process'}
HP:0012761	{'id': 'HP:0012761', 'label': 'Absent mastoid'}
HP:0000267	{'id': 'HP:0000267', 'label': 'Cranial asymmetry'}
HP:0004484	{'id': 'HP:0004484', 'label': 'Craniofacial asymmetry'}
HP:0000268	{'id': 'HP:0000268', 'label': 'Dolichocephaly'}
HP:0030799	{'id': 'HP:0030799', 'label': 'Scaphocephaly'}
HP:0000269	{'id': 'HP:0000269', 'label': 'Prominent occiput'}
HP:0000270	{'id': 'HP:0000270', 'label': 'Delayed cranial suture closure'}
HP:0000290	{'id': 'HP:0000290', 'label': 'Abnormality of the forehead'}
HP:0000306	{'id': 'HP:0000306', 'label': 'Abnormality of the chin'}
HP:0000309	{'id': 'HP:0000309', 'label': 'Abnormality of the midface'}
HP:0000315	{'id': 'HP:0000315', 'label': 'Abnormality of the orbital region'}
HP:0000366	{'id': 'HP:0000366', 'label': 'Abnormality of the nose'}
HP:0000606	{'id': 'HP:0000606', 'label': 'Abnormality of the periorbital region'}
HP:0001999	{'id': 'HP:0001999', 'label': 'Abnormal facial shape'}
HP:0002006	{'id': 'HP:0002006', 'label': 'Facial cleft'}
HP:0004439	{'id': 'HP:0004439', 'label': 'Craniofacial dysostosis'}
HP:0004493	{'id': 'HP:0004493', 'label': 'Craniofacial hyperostosis'}
HP:0005346	{'id': 'HP:0005346', 'label': 'Abnormal facial expression'}
HP:0011799	{'id': 'HP:0011799', 'label': 'Abnormality of facial soft tissue'}
HP:0410013	{'id': 'HP:0410013', 'label': 'Abnormality of the submandibular region'}
HP:0000272	{'id': 'HP:0000272', 'label': 'Malar flattening'}
